Critical Sector Entity Name,Corresponding CSE Domain Name,Identified Phishing/Suspected Domain Name,Phishing/Suspected Domains (i.e. Class Label),Simulated_URL,Levenshtein_Ratio,Length_Difference,Domain_Age_Days,URL_Length,Num_Slashes,Num_Underscores,Num_Question_Marks,Num_Equal_Signs,Special_Chars_Count,Path_Length,Has_Query,Num_Subdomains,Domain_Length,Num_Dots,Num_Hyphens,Label
ICICI Bank,icicibank.com,theicici.co.in,Suspected,https://theicici.co.in,0.5882352941176471,1.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,1
ICICI Bank,icicibank.com,icicibank.bingo,Suspected,https://icicibank.bingo,1.0,0.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.bond,Suspected,https://icicibank.bond,1.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.college,Suspected,https://icicibank.college,1.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.download,Suspected,https://icicibank.download,1.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.engineer,Suspected,https://icicibank.engineer,1.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.events,Suspected,https://icicibank.events,1.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.football,Suspected,https://icicibank.football,1.0,0.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.furniture,Suspected,https://icicibank.furniture,1.0,0.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.gifts,Suspected,https://icicibank.gifts,1.0,0.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.global,Suspected,https://icicibank.global,1.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.golf,Suspected,https://icicibank.golf,1.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.group,Suspected,https://icicibank.group,1.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.hockey,Suspected,https://icicibank.hockey,1.0,0.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.homes,Suspected,https://icicibank.homes,1.0,0.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.industries,Suspected,https://icicibank.industries,1.0,0.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.institute,Suspected,https://icicibank.institute,1.0,0.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.kaufen,Suspected,https://icicibank.kaufen,1.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.mba,Suspected,https://icicibank.mba,1.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.plumbing,Suspected,https://icicibank.plumbing,1.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.sbs,Suspected,https://icicibank.sbs,1.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.singles,Suspected,https://icicibank.singles,1.0,0.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.media,Suspected,https://icicibank.media,1.0,0.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.men,Suspected,https://icicibank.men,1.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.rentals,Suspected,https://icicibank.rentals,1.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.run,Suspected,https://icicibank.run,1.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.sale,Suspected,https://icicibank.sale,1.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.solar,Suspected,https://icicibank.solar,1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.studio,Suspected,https://icicibank.studio,1.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.taxi,Suspected,https://icicibank.taxi,1.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.team,Suspected,https://icicibank.team,1.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.tools,Suspected,https://icicibank.tools,1.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.vin,Suspected,https://icicibank.vin,1.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.voyage,Suspected,https://icicibank.voyage,1.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.works,Suspected,https://icicibank.works,1.0,0.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.zone,Suspected,https://icicibank.zone,1.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibamk.com,Suspected,https://icicibamk.com,0.8888888888888888,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,icici.today,Suspected,https://icici.today,0.7142857142857143,4.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicbank.com,Suspected,https://icicbank.com,0.9411764705882353,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibanj.com,Suspected,https://icicibanj.com,0.8888888888888888,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.live,Suspected,https://icicibank.live,1.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibannk.com,Suspected,https://icicibannk.com,0.9473684210526315,1.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicipank.com,Suspected,https://icicipank.com,0.8888888888888888,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,iicicibank.com,Suspected,https://iicicibank.com,0.9473684210526315,1.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.poker,Suspected,https://icicibank.poker,1.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI Bank,icicibank.com,icici.cash,Suspected,https://icici.cash,0.7142857142857143,4.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicidirect.shop,Suspected,https://icicidirect.shop,0.5,2.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicidirect.website,Suspected,https://icicidirect.website,0.5,2.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
ICICI Bank,icicibank.com,iciciamc.in,Suspected,https://iciciamc.in,0.7058823529411765,1.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
ICICI Bank,icicibank.com,iciciloan.ltd,Suspected,https://iciciloan.ltd,0.7777777777777778,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicinetbanking.in,Suspected,https://icicinetbanking.in,0.75,6.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
ICICI Bank,icicibank.com,rewardicicimobile.in,Suspected,https://rewardicicimobile.in,0.46153846153846156,8.0,13.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicistoreapp.in,Suspected,https://icicistoreapp.in,0.5454545454545454,4.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Bank,icicibank.com,icici-services.co.in,Suspected,https://icici-services.co.in,0.43478260869565216,5.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,1.0,1
ICICI Bank,icicibank.com,icicibvank.com,Suspected,https://icicibvank.com,0.9473684210526315,1.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibwnk.com,Suspected,https://icicibwnk.com,0.8888888888888888,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicikbank.com,Suspected,https://icicikbank.com,0.9473684210526315,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,iciciubank.com,Suspected,https://iciciubank.com,0.9473684210526315,1.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,licicibank.com,Suspected,https://licicibank.com,0.9473684210526315,1.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,iciciprolife.com,Suspected,https://iciciprolife.com,0.47619047619047616,3.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicispor.in,Suspected,https://icicispor.in,0.5555555555555556,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.ind.in,Suspected,https://icicibank.ind.in,1.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,1
ICICI Bank,icicibank.com,icicicreditcard.com,Suspected,https://icicicreditcard.com,0.5,6.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicifastag.co.in,Suspected,https://icicifastag.co.in,0.6,2.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,1
ICICI Bank,icicibank.com,icicifastag.in,Suspected,https://icicifastag.in,0.6,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,theicicirwd.co.in,Suspected,https://theicicirwd.co.in,0.5,2.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,1
ICICI Bank,icicibank.com,icici.online,Suspected,https://icici.online,0.7142857142857143,4.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicistoreapp.co.in,Suspected,https://icicistoreapp.co.in,0.5454545454545454,4.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,1
ICICI Bank,icicibank.com,icici-direct.info,Suspected,https://icici-direct.info,0.47619047619047616,3.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,1
ICICI Bank,icicibank.com,icicipru.in,Suspected,https://icicipru.in,0.5882352941176471,1.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicipru-amc.in,Suspected,https://icicipru-amc.in,0.5714285714285714,3.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1
ICICI Bank,icicibank.com,icici-bank.sbs,Suspected,https://icici-bank.sbs,0.9473684210526315,1.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1
ICICI Bank,icicibank.com,icici-direct.in,Suspected,https://icici-direct.in,0.47619047619047616,3.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1
ICICI Bank,icicibank.com,icicisecurities.org.in,Suspected,https://icicisecurities.org.in,0.4166666666666667,6.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0,1
ICICI Bank,icicibank.com,icicibank-coin.cfd,Suspected,https://icicibank-coin.cfd,0.782608695652174,5.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,1
ICICI Bank,icicibank.com,icicibank-in.homes,Suspected,https://icicibank-in.homes,0.8571428571428571,3.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,1
ICICI Bank,icicibank.com,icicibzak.shop,Suspected,https://icicibzak.shop,0.8888888888888888,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icici-linkpoint.cfd,Suspected,https://icici-linkpoint.cfd,0.5833333333333334,6.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
ICICI Bank,icicibank.com,icici-linkpoint.click,Suspected,https://icici-linkpoint.click,0.5833333333333334,6.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1
ICICI Bank,icicibank.com,icici-linkpoint.lol,Suspected,https://icici-linkpoint.lol,0.5833333333333334,6.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
ICICI Bank,icicibank.com,icici-linkpoint.top,Suspected,https://icici-linkpoint.top,0.5833333333333334,6.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
ICICI Bank,icicibank.com,icici-linkpoint.xyz,Suspected,https://icici-linkpoint.xyz,0.5833333333333334,6.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
ICICI Bank,icicibank.com,iciciinbank.cfd,Suspected,https://iciciinbank.cfd,0.9,2.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI bank,icicibank.com,0613iconnect.online,Suspected,https://0613iconnect.online,0.2857142857142857,3.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
ICICI bank,icicibank.com,icicibankbg.cfd,Suspected,https://icicibankbg.cfd,0.9,2.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI bank,icicibank.com,icicibankbg.sbs,Suspected,https://icicibankbg.sbs,0.9,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
ICICI bank,icicibank.com,icicilbank.cfd,Suspected,https://icicilbank.cfd,0.9473684210526315,1.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
ICICI Bank,icicibank.com,icicibank.xyz,Suspected,https://icicibank.xyz,1.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
ICICI Lombard,icicilombard.com,icicilombard.xxx,Suspected,https://icicilombard.xxx,1.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
ICICI Prudential Life Insurance,iciciprulife.com,iciciprulife-online.co.in,Suspected,https://iciciprulife-online.co.in,0.7741935483870968,7.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,ioclinfo.in,Suspected,https://ioclinfo.in,0.6666666666666666,4.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,tpilpgiocl.in,Suspected,https://tpilpgiocl.in,0.5714285714285714,6.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,indianiocl.top,Suspected,https://indianiocl.top,0.5714285714285714,6.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,ioclsja.icu,Suspected,https://ioclsja.icu,0.7272727272727273,3.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,iocl.app,Suspected,https://iocl.app,1.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,iocllpg.in,Suspected,https://iocllpg.in,0.7272727272727273,3.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,ioclghfd.top,Phishing,https://ioclghfd.top,0.6666666666666666,4.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,iocllinp.top,Phishing,https://iocllinp.top,0.6666666666666666,4.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclpwts.top,Phishing,https://ioclpwts.top,0.6666666666666666,4.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclshwe.top,Phishing,https://ioclshwe.top,0.6666666666666666,4.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclshwg.top,Phishing,https://ioclshwg.top,0.6666666666666666,4.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclshwhx.top,Phishing,https://ioclshwhx.top,0.6153846153846154,5.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclshwsg.top,Phishing,https://ioclshwsg.top,0.6153846153846154,5.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclsiuy.top,Phishing,https://ioclsiuy.top,0.6666666666666666,4.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclsptrwa.top,Phishing,https://ioclsptrwa.top,0.5714285714285714,6.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclxgsw.top,Phishing,https://ioclxgsw.top,0.6666666666666666,4.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclywts.top,Phishing,https://ioclywts.top,0.6666666666666666,4.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclsgwfg.top,Phishing,https://ioclsgwfg.top,0.6153846153846154,5.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,iocllumding.co.in,Phishing,https://iocllumding.co.in,0.5333333333333333,7.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclsywt.top,Phishing,https://ioclsywt.top,0.6666666666666666,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclgwag.top,Phishing,https://ioclgwag.top,0.6666666666666666,4.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclshywtas.top,Phishing,https://ioclshywtas.top,0.5333333333333333,7.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,indianioclpts.top,Phishing,https://indianioclpts.top,0.47058823529411764,9.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,2
Indian Oil Corporation Limited (IOCL),iocl.com,ioclapply.co.in,Suspected,https://ioclapply.co.in,0.6153846153846154,5.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,ioclhgtx.top,Suspected,https://ioclhgtx.top,0.6666666666666666,4.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,ioclindn.icu,Suspected,https://ioclindn.icu,0.6666666666666666,4.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,iocliurz.fun,Suspected,https://iocliurz.fun,0.6666666666666666,4.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,i8cl.com,Suspected,https://i8cl.com,0.75,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,iiocl.com,Suspected,https://iiocl.com,0.8888888888888888,1.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1
Indian Oil Corporation Limited (IOCL),iocl.com,ioclapply.net,Suspected,https://ioclapply.net,0.6153846153846154,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
IRCTC,irctc.co.in,irctc.corover.ai,Phishing,https://irctc.corover.ai,1.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
IRCTC,irctc.co.in,irctc.ind.in,Suspected,https://irctc.ind.in,1.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,1
"National Crime Records Bureau, Ministry of Home Affairs",ncrb.gov.in,aeludi.cyou,Phishing,https://aeludi.cyou,0.0,2.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,2
"National Crime Records Bureau, Ministry of Home Affairs",ncrb.gov.in,inludi.cyou,Phishing,https://inludi.cyou,0.2,2.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,2
National Informatics Centre (NIC),email.gov.in,kavachsafety.in,Suspected,https://kavachsafety.in,0.11764705882352941,7.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
National Informatics Centre (NIC),email.gov.in,kavachrail.in,Suspected,https://kavachrail.in,0.4,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
National Informatics Centre (NIC),email.gov.in,kavach-ai.in,Suspected,https://kavach-ai.in,0.2857142857142857,4.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1
National Informatics Centre (NIC),email.gov.in,rudrakavach.in,Suspected,https://rudrakavach.in,0.125,6.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
